timestamp,moisture_before,duration,threshold,moisture_after,needed_watering
2024-07-17 08:34:12.080068,12,7,35,53,True
2024-11-22 08:34:12.080068,38,13,30,80,False
2025-01-05 08:34:12.080068,40,13,25,72,False
2025-03-12 08:34:12.080068,38,9,30,59,False
2024-09-13 08:34:12.080068,19,15,30,60,True
2024-08-27 08:34:12.080068,29,15,25,75,False
2024-09-14 08:34:12.080068,15,6,25,48,True
2024-06-21 08:34:12.080068,20,12,25,61,True
2024-07-08 08:34:12.080068,12,3,35,55,True
2024-06-21 08:34:12.080068,37,4,30,78,False
2024-10-06 08:34:12.080068,29,11,35,62,True
2024-05-19 08:34:12.080068,19,9,25,60,True
2025-02-07 08:34:12.080068,19,9,25,64,True
2024-12-10 08:34:12.080068,13,10,35,35,True
2024-04-15 08:34:12.080068,22,11,25,46,True
2024-11-09 08:34:12.080068,15,12,35,52,True
2024-07-10 08:34:12.080068,17,4,25,58,True
2025-02-01 08:34:12.080068,5,3,30,27,True
2025-03-08 08:34:12.080068,21,12,30,48,True
2024-05-21 08:34:12.080068,31,7,25,60,False
2024-12-28 08:34:12.080068,32,5,25,72,False
2024-05-30 08:34:12.080068,6,9,35,54,True
2024-08-26 08:34:12.080068,11,7,35,53,True
2024-10-07 08:34:12.080068,26,7,25,54,False
2025-03-06 08:34:12.080068,5,8,25,49,True
2024-08-20 08:34:12.080068,25,14,35,73,True
2024-07-23 08:34:12.080068,25,4,25,72,False
2024-07-23 08:34:12.080068,17,3,35,57,True
2025-02-08 08:34:12.080068,23,4,30,54,True
2024-09-06 08:34:12.080068,26,10,30,62,True
2024-08-11 08:34:12.080068,21,9,25,55,True
2025-01-29 08:34:12.080068,16,12,25,58,True
2024-05-15 08:34:12.080068,24,3,25,61,True
2024-06-20 08:34:12.080068,40,15,30,61,False
2024-06-13 08:34:12.080068,18,8,25,38,True
2024-09-24 08:34:12.080068,33,6,30,77,False
2024-11-03 08:34:12.080068,35,11,35,82,False
2024-10-10 08:34:12.080068,16,8,35,54,True
2024-11-22 08:34:12.080068,24,8,35,69,True
2025-02-10 08:34:12.080068,13,6,25,57,True
2024-04-24 08:34:12.080068,9,12,35,40,True
2024-07-31 08:34:12.080068,21,12,30,61,True
2024-10-13 08:34:12.080068,15,15,35,52,True
2024-08-14 08:34:12.080068,34,14,30,59,False
2024-11-28 08:34:12.080068,15,12,35,47,True
2024-11-18 08:34:12.080068,21,4,35,47,True
2024-09-24 08:34:12.080068,30,15,35,65,True
2024-07-13 08:34:12.080068,38,12,35,71,False
2025-03-06 08:34:12.080068,19,15,25,43,True
2024-11-17 08:34:12.080068,6,15,25,40,True
2025-03-16 08:34:12.080068,9,14,30,44,True
2024-09-09 08:34:12.080068,27,5,35,64,True
2024-03-30 08:34:12.080068,29,11,35,53,True
2024-03-26 08:34:12.080068,29,9,25,68,False
2025-03-20 08:34:12.080068,31,15,35,73,True
2024-05-31 08:34:12.080068,13,3,30,33,True
2024-07-18 08:34:12.080068,9,10,25,34,True
2024-09-23 08:34:12.080068,16,5,25,45,True
2025-01-10 08:34:12.080068,27,13,30,60,True
2024-07-23 08:34:12.080068,29,10,35,55,True
2024-07-29 08:34:12.080068,22,5,30,60,True
2024-08-16 08:34:12.080068,8,3,25,40,True
2024-07-21 08:34:12.080068,38,9,35,85,False
2024-08-09 08:34:12.080068,11,6,25,52,True
2025-01-21 08:34:12.080068,16,10,25,42,True
2024-08-08 08:34:12.080068,12,14,35,48,True
2024-05-19 08:34:12.080068,7,12,30,39,True
2024-09-27 08:34:12.080068,29,5,30,62,True
2025-03-19 08:34:12.080068,5,14,30,51,True
2024-08-09 08:34:12.080068,20,7,25,63,True
2025-02-20 08:34:12.080068,23,10,35,55,True
2024-07-04 08:34:12.080068,34,10,30,57,False
2025-03-13 08:34:12.080068,18,6,30,44,True
2024-05-06 08:34:12.080068,27,7,25,60,False
2024-04-02 08:34:12.080068,33,9,30,76,False
2024-08-21 08:34:12.080068,9,6,25,31,True
2024-06-15 08:34:12.080068,18,14,25,40,True
2025-01-16 08:34:12.080068,11,15,35,46,True
2024-09-16 08:34:12.080068,35,6,30,65,False
2024-08-11 08:34:12.080068,32,8,30,70,False
2025-03-20 08:34:12.080068,18,11,30,57,True
2024-05-16 08:34:12.080068,33,3,25,74,False
2024-04-29 08:34:12.080068,28,15,25,62,False
2024-10-14 08:34:12.080068,25,11,30,49,True
2024-10-09 08:34:12.080068,9,9,30,52,True
2024-06-17 08:34:12.080068,38,9,30,77,False
2024-12-09 08:34:12.080068,25,6,35,66,True
2024-08-15 08:34:12.080068,9,11,30,41,True
2025-03-15 08:34:12.080068,34,7,35,55,True
2024-10-13 08:34:12.080068,12,12,30,54,True
2024-11-28 08:34:12.080068,7,8,35,51,True
2024-06-23 08:34:12.080068,27,12,30,65,True
2024-07-31 08:34:12.080068,22,14,25,46,True
2024-08-16 08:34:12.080068,22,8,30,60,True
2024-05-14 08:34:12.080068,5,11,25,53,True
2024-11-23 08:34:12.080068,22,4,35,69,True
2024-11-16 08:34:12.080068,5,10,35,36,True
2024-11-17 08:34:12.080068,28,3,35,52,True
2025-03-11 08:34:12.080068,37,6,25,63,False
2024-09-19 08:34:12.080068,33,3,30,82,False
2025-01-12 08:34:12.080068,19,8,35,65,True
2025-03-20 08:34:12.080068,30,8,35,54,True
2024-12-03 08:34:12.080068,29,6,25,57,False
2024-08-16 08:34:12.080068,34,7,30,72,False
2024-05-04 08:34:12.080068,20,15,35,68,True
2024-12-11 08:34:12.080068,10,4,25,55,True
2024-10-23 08:34:12.080068,28,6,35,54,True
2025-01-03 08:34:12.080068,26,9,35,53,True
2024-12-24 08:34:12.080068,6,8,35,45,True
2024-12-11 08:34:12.080068,18,3,35,56,True
2024-10-14 08:34:12.080068,12,10,30,44,True
2025-01-10 08:34:12.080068,38,15,25,81,False
2024-04-04 08:34:12.080068,6,13,30,55,True
2024-04-13 08:34:12.080068,36,8,25,65,False
2025-02-27 08:34:12.080068,17,5,30,59,True
2025-02-02 08:34:12.080068,13,13,35,43,True
2024-07-27 08:34:12.080068,31,8,25,62,False
2024-07-20 08:34:12.080068,19,13,30,62,True
2024-11-18 08:34:12.080068,36,7,30,63,False
2024-12-29 08:34:12.080068,17,10,30,58,True
2024-09-11 08:34:12.080068,30,15,35,55,True
2024-04-06 08:34:12.080068,13,4,30,46,True
2024-04-08 08:34:12.080068,29,15,35,65,True
2024-03-24 08:34:12.080068,26,14,35,61,True
2024-06-30 08:34:12.080068,30,6,25,62,False
2024-04-11 08:34:12.080068,21,6,25,63,True
2024-08-31 08:34:12.080068,30,14,25,76,False
2024-12-30 08:34:12.080068,13,5,25,49,True
2025-01-25 08:34:12.080068,40,11,35,72,False
2024-07-22 08:34:12.080068,18,11,30,67,True
2024-10-06 08:34:12.080068,32,7,30,80,False
2025-03-11 08:34:12.080068,19,10,30,56,True
2024-11-09 08:34:12.080068,40,3,35,67,False
2024-11-18 08:34:12.080068,21,10,30,46,True
2024-11-18 08:34:12.080068,23,5,25,61,True
2024-05-11 08:34:12.080068,30,12,25,62,False
2024-04-24 08:34:12.080068,25,13,30,67,True
2024-07-14 08:34:12.080068,40,14,30,81,False
2025-03-07 08:34:12.080068,7,5,25,35,True
2025-01-17 08:34:12.080068,17,4,30,44,True
2024-10-06 08:34:12.080068,19,11,35,48,True
2025-01-09 08:34:12.080068,19,13,35,65,True
2024-08-20 08:34:12.080068,36,5,25,74,False
2024-12-01 08:34:12.080068,38,5,30,80,False
2024-05-01 08:34:12.080068,34,10,25,59,False
2025-01-14 08:34:12.080068,7,5,25,51,True
2024-06-30 08:34:12.080068,15,13,30,42,True
2025-01-27 08:34:12.080068,7,5,25,43,True
2024-10-24 08:34:12.080068,8,3,30,35,True
2024-12-11 08:34:12.080068,31,7,35,55,True
2024-07-22 08:34:12.080068,37,4,30,65,False
2024-08-24 08:34:12.080068,26,11,35,53,True
2024-05-04 08:34:12.080068,30,10,30,77,False
2024-06-05 08:34:12.080068,15,5,25,42,True
2024-11-29 08:34:12.080068,30,7,25,60,False
2024-05-06 08:34:12.080068,27,9,30,67,True
2024-08-18 08:34:12.080068,36,10,25,71,False
2024-07-31 08:34:12.080068,16,14,25,36,True
2024-04-19 08:34:12.080068,27,13,30,64,True
2024-05-18 08:34:12.080068,39,7,35,69,False
2024-10-07 08:34:12.080068,5,6,30,51,True
2024-11-02 08:34:12.080068,7,7,30,45,True
2024-04-15 08:34:12.080068,35,11,30,69,False
2025-03-07 08:34:12.080068,7,9,25,38,True
2024-06-10 08:34:12.080068,25,14,35,70,True
2025-01-27 08:34:12.080068,39,14,30,88,False
2025-03-06 08:34:12.080068,29,8,25,52,False
2024-11-25 08:34:12.080068,6,3,25,52,True
2024-12-09 08:34:12.080068,26,8,25,56,False
2024-09-25 08:34:12.080068,28,11,25,66,False
2024-05-23 08:34:12.080068,6,4,35,41,True
2025-02-12 08:34:12.080068,31,15,25,65,False
2025-03-02 08:34:12.080068,30,6,35,78,True
2024-07-04 08:34:12.080068,34,12,35,66,True
2024-10-02 08:34:12.080068,29,15,25,52,False
2024-07-06 08:34:12.080068,7,9,35,35,True
2025-02-17 08:34:12.080068,11,9,25,52,True
2024-08-28 08:34:12.080068,37,14,30,59,False
2024-08-14 08:34:12.080068,28,5,30,74,True
2024-09-23 08:34:12.080068,16,13,25,48,True
2025-01-06 08:34:12.080068,29,14,25,57,False
2024-04-17 08:34:12.080068,33,5,25,62,False
2024-05-27 08:34:12.080068,29,15,30,49,True
2024-04-04 08:34:12.080068,17,11,30,42,True
2024-11-24 08:34:12.080068,16,12,30,59,True
2024-09-07 08:34:12.080068,27,6,25,74,False
2024-12-30 08:34:12.080068,6,5,25,33,True
2024-07-24 08:34:12.080068,30,8,30,78,False
2024-04-26 08:34:12.080068,23,9,30,45,True
2024-05-03 08:34:12.080068,7,8,35,38,True
2025-01-08 08:34:12.080068,13,7,25,45,True
2024-05-31 08:34:12.080068,33,6,35,71,True
2024-05-03 08:34:12.080068,36,5,25,74,False
2024-03-27 08:34:12.080068,32,13,30,57,False
2025-01-13 08:34:12.080068,5,15,35,43,True
2025-02-27 08:34:12.080068,29,4,30,62,True
2024-05-18 08:34:12.080068,28,14,35,50,True
2024-11-06 08:34:12.080068,11,6,25,39,True
2024-09-30 08:34:12.080068,31,8,30,78,False
2024-04-26 08:34:12.080068,29,4,25,50,False
2024-09-08 08:34:12.080068,34,15,35,72,True
2024-06-24 08:34:12.080068,28,4,35,56,True
2024-12-07 08:34:12.080068,6,12,35,36,True
2024-08-26 08:34:12.080068,36,4,35,76,False
2025-02-10 08:34:12.080068,5,6,25,48,True
2024-10-13 08:34:12.080068,5,5,35,36,True
2024-07-14 08:34:12.080068,22,8,35,63,True
2024-06-18 08:34:12.080068,29,5,30,50,True
2024-10-01 08:34:12.080068,18,3,30,61,True
2024-04-23 08:34:12.080068,9,14,25,35,True
2024-06-28 08:34:12.080068,23,9,30,66,True
2025-02-24 08:34:12.080068,31,3,25,71,False
2024-07-04 08:34:12.080068,13,3,35,36,True
2025-02-12 08:34:12.080068,13,8,25,51,True
2024-10-03 08:34:12.080068,12,9,25,40,True
2024-12-23 08:34:12.080068,10,14,35,55,True
2024-12-04 08:34:12.080068,21,7,35,48,True
2024-12-15 08:34:12.080068,32,13,25,66,False
2025-03-22 08:34:12.080068,19,5,35,51,True
2025-03-15 08:34:12.080068,16,10,25,51,True
2025-03-06 08:34:12.080068,6,4,25,29,True
2025-03-08 08:34:12.080068,11,4,30,59,True
2025-03-12 08:34:12.080068,36,11,30,63,False
2025-03-20 08:34:12.080068,19,14,25,49,True
2024-07-13 08:34:12.080068,5,13,25,37,True
2025-03-09 08:34:12.080068,35,3,30,76,False
2024-08-19 08:34:12.080068,25,3,25,55,False
2024-12-09 08:34:12.080068,19,10,35,63,True
2024-08-07 08:34:12.080068,22,12,35,55,True
2024-12-03 08:34:12.080068,23,10,30,62,True
2024-04-13 08:34:12.080068,23,9,30,50,True
2024-12-24 08:34:12.080068,17,4,35,38,True
2025-02-08 08:34:12.080068,19,15,30,53,True
2024-06-01 08:34:12.080068,18,5,25,57,True
2024-05-29 08:34:12.080068,31,8,35,63,True
2024-12-31 08:34:12.080068,26,3,25,62,False
2024-05-14 08:34:12.080068,19,7,30,51,True
2024-11-06 08:34:12.080068,9,9,30,45,True
2024-06-26 08:34:12.080068,10,11,25,32,True
2024-10-20 08:34:12.080068,17,14,25,43,True
2025-02-24 08:34:12.080068,23,11,30,55,True
2024-06-17 08:34:12.080068,32,15,25,81,False
2024-07-11 08:34:12.080068,35,7,30,74,False
2025-03-11 08:34:12.080068,27,12,35,73,True
2025-01-24 08:34:12.080068,9,14,30,42,True
2024-05-13 08:34:12.080068,26,13,30,72,True
2025-03-12 08:34:12.080068,38,4,35,79,False
2024-05-18 08:34:12.080068,10,13,35,40,True
2024-04-20 08:34:12.080068,6,3,30,47,True
2024-11-30 08:34:12.080068,28,7,30,65,True
2025-01-28 08:34:12.080068,10,14,35,31,True
2025-02-23 08:34:12.080068,20,12,35,45,True
2025-02-11 08:34:12.080068,37,8,30,58,False
2024-08-20 08:34:12.080068,10,13,25,54,True
2024-05-24 08:34:12.080068,13,9,30,60,True
2025-02-20 08:34:12.080068,34,6,30,79,False
2025-02-23 08:34:12.080068,39,7,25,68,False
2024-07-12 08:34:12.080068,23,4,30,63,True
2024-09-10 08:34:12.080068,10,5,35,46,True
2024-05-28 08:34:12.080068,25,13,35,51,True
2024-04-29 08:34:12.080068,36,14,25,58,False
2024-10-07 08:34:12.080068,39,4,25,70,False
2024-11-10 08:34:12.080068,25,3,25,70,False
2024-11-06 08:34:12.080068,31,5,35,59,True
2025-01-25 08:34:12.080068,12,13,25,46,True
2024-07-18 08:34:12.080068,18,13,35,51,True
2024-05-11 08:34:12.080068,25,6,35,68,True
2024-10-31 08:34:12.080068,25,8,35,62,True
2024-05-16 08:34:12.080068,26,10,25,58,False
2024-12-17 08:34:12.080068,8,8,30,47,True
2024-11-24 08:34:12.080068,38,14,35,71,False
2024-06-09 08:34:12.080068,15,11,30,40,True
2024-06-22 08:34:12.080068,10,7,30,40,True
2024-10-11 08:34:12.080068,31,7,30,79,False
2025-03-05 08:34:12.080068,36,15,35,79,False
2024-11-23 08:34:12.080068,12,3,25,40,True
2024-03-27 08:34:12.080068,20,13,30,64,True
2024-08-15 08:34:12.080068,26,3,25,60,False
2024-09-03 08:34:12.080068,28,4,35,57,True
2025-01-08 08:34:12.080068,13,7,25,33,True
2025-01-27 08:34:12.080068,35,6,35,64,False
2024-11-07 08:34:12.080068,27,12,25,66,False
2024-04-25 08:34:12.080068,7,15,25,32,True
2025-01-08 08:34:12.080068,29,10,25,50,False
2024-10-26 08:34:12.080068,32,3,30,71,False
2025-02-28 08:34:12.080068,35,10,25,82,False
2024-10-30 08:34:12.080068,7,4,35,46,True
2024-06-02 08:34:12.080068,32,13,25,72,False
2025-01-14 08:34:12.080068,6,13,25,37,True
2024-06-20 08:34:12.080068,29,9,25,54,False
2025-02-17 08:34:12.080068,40,10,25,78,False
2024-10-16 08:34:12.080068,29,14,25,52,False
2024-09-06 08:34:12.080068,31,4,30,60,False
2024-05-18 08:34:12.080068,25,3,35,70,True
2024-07-04 08:34:12.080068,39,5,35,70,False
2025-01-09 08:34:12.080068,34,9,25,59,False
2024-07-02 08:34:12.080068,20,8,25,57,True
2024-04-19 08:34:12.080068,20,13,30,58,True
2024-10-08 08:34:12.080068,7,9,30,33,True
2024-08-18 08:34:12.080068,33,13,25,66,False
2024-06-21 08:34:12.080068,38,7,25,61,False
2025-01-30 08:34:12.080068,36,12,35,56,False
2025-03-12 08:34:12.080068,38,4,30,73,False
2024-12-07 08:34:12.080068,12,12,30,46,True
2024-11-17 08:34:12.080068,34,3,30,81,False
2025-03-22 08:34:12.080068,6,11,30,54,True
2024-09-24 08:34:12.080068,8,8,35,37,True
2024-04-16 08:34:12.080068,8,9,25,46,True
2025-01-05 08:34:12.080068,16,11,35,42,True
2025-01-02 08:34:12.080068,18,8,35,61,True
2024-11-14 08:34:12.080068,15,4,25,39,True
2024-05-03 08:34:12.080068,6,3,25,34,True
2025-01-12 08:34:12.080068,13,5,25,34,True
2024-11-28 08:34:12.080068,10,13,30,42,True
2024-12-23 08:34:12.080068,35,14,30,68,False
2024-09-16 08:34:12.080068,26,8,30,63,True
2024-08-11 08:34:12.080068,23,7,25,44,True
2024-11-20 08:34:12.080068,27,7,30,48,True
2024-05-06 08:34:12.080068,20,12,35,52,True
2024-04-02 08:34:12.080068,12,9,30,54,True
2024-05-28 08:34:12.080068,34,4,30,70,False
2024-12-01 08:34:12.080068,16,7,30,45,True
2024-04-30 08:34:12.080068,19,11,25,45,True
2024-06-25 08:34:12.080068,7,7,25,41,True
2024-08-02 08:34:12.080068,14,13,30,51,True
2024-08-11 08:34:12.080068,23,4,30,54,True
2024-05-24 08:34:12.080068,5,9,30,37,True
2024-07-16 08:34:12.080068,18,10,35,67,True
2024-06-11 08:34:12.080068,7,5,30,27,True
2024-10-17 08:34:12.080068,22,4,30,64,True
2024-06-07 08:34:12.080068,18,13,30,62,True
2024-05-08 08:34:12.080068,11,15,25,39,True
2024-04-16 08:34:12.080068,22,14,35,53,True
2024-11-19 08:34:12.080068,7,13,35,37,True
2025-01-31 08:34:12.080068,37,8,30,76,False
2024-06-11 08:34:12.080068,29,9,30,49,True
2025-01-02 08:34:12.080068,32,14,30,64,False
2024-09-07 08:34:12.080068,17,3,35,38,True
2024-07-24 08:34:12.080068,8,4,30,35,True
2025-03-12 08:34:12.080068,38,7,35,75,False
2024-10-07 08:34:12.080068,18,8,35,53,True
2025-02-05 08:34:12.080068,40,11,30,78,False
2025-02-26 08:34:12.080068,17,8,35,66,True
2024-05-30 08:34:12.080068,13,5,25,44,True
2025-01-28 08:34:12.080068,34,15,30,72,False
2024-12-22 08:34:12.080068,28,4,25,69,False
2024-04-23 08:34:12.080068,28,13,30,72,True
2024-06-23 08:34:12.080068,18,11,30,42,True
2024-11-11 08:34:12.080068,32,11,25,66,False
2025-03-12 08:34:12.080068,13,12,35,41,True
2025-01-26 08:34:12.080068,16,6,35,38,True
2024-06-02 08:34:12.080068,40,8,35,65,False
2024-04-20 08:34:12.080068,5,8,35,54,True
2024-09-30 08:34:12.080068,39,7,25,76,False
2024-04-14 08:34:12.080068,16,4,35,62,True
2024-06-12 08:34:12.080068,9,7,25,56,True
2025-01-28 08:34:12.080068,29,8,30,73,True
2024-10-15 08:34:12.080068,17,13,35,38,True
2024-10-28 08:34:12.080068,13,13,30,51,True
2024-12-30 08:34:12.080068,19,7,35,41,True
2024-10-03 08:34:12.080068,33,3,25,77,False
2024-12-02 08:34:12.080068,39,11,25,83,False
2024-08-25 08:34:12.080068,39,12,35,71,False
2024-07-27 08:34:12.080068,40,15,35,78,False
2024-10-05 08:34:12.080068,12,10,25,39,True
2024-05-19 08:34:12.080068,18,15,35,64,True
2024-11-17 08:34:12.080068,35,12,25,64,False
2024-08-15 08:34:12.080068,24,12,35,63,True
2024-07-21 08:34:12.080068,36,9,35,69,False
2024-07-03 08:34:12.080068,37,12,35,83,False
2025-02-18 08:34:12.080068,19,12,30,55,True
2024-06-15 08:34:12.080068,7,13,30,27,True
2024-04-14 08:34:12.080068,28,6,30,63,True
2024-09-12 08:34:12.080068,29,14,30,60,True
2025-03-10 08:34:12.080068,20,8,35,51,True
2024-12-07 08:34:12.080068,21,3,35,54,True
2025-01-19 08:34:12.080068,20,10,30,46,True
2024-07-27 08:34:12.080068,15,10,25,45,True
2025-01-12 08:34:12.080068,14,10,35,43,True
2024-08-27 08:34:12.080068,38,10,35,72,False
2024-05-22 08:34:12.080068,27,10,25,67,False
2024-05-06 08:34:12.080068,37,8,25,79,False
2024-10-04 08:34:12.080068,10,8,30,49,True
2024-08-07 08:34:12.080068,34,4,35,70,True
2024-11-03 08:34:12.080068,12,3,30,41,True
2024-06-17 08:34:12.080068,20,4,35,60,True
2025-03-02 08:34:12.080068,16,8,35,50,True
2025-03-09 08:34:12.080068,21,6,30,66,True
2024-12-22 08:34:12.080068,33,9,35,77,True
2024-03-29 08:34:12.080068,30,14,35,51,True
2025-01-04 08:34:12.080068,21,13,25,45,True
2024-12-17 08:34:12.080068,28,9,25,52,False
2024-05-04 08:34:12.080068,15,10,25,59,True
2024-04-22 08:34:12.080068,35,15,35,66,False
2024-09-11 08:34:12.080068,20,7,35,51,True
2025-01-31 08:34:12.080068,22,4,35,45,True
2025-02-08 08:34:12.080068,38,12,30,74,False
2024-06-25 08:34:12.080068,24,15,25,44,True
2024-06-03 08:34:12.080068,28,7,25,69,False
2024-09-17 08:34:12.080068,12,6,30,39,True
2025-01-08 08:34:12.080068,39,6,35,80,False
2025-02-21 08:34:12.080068,40,5,30,77,False
2025-01-12 08:34:12.080068,20,15,25,50,True
2024-11-11 08:34:12.080068,33,11,25,70,False
2025-02-13 08:34:12.080068,32,7,35,60,True
2024-11-25 08:34:12.080068,32,10,35,69,True
2024-06-10 08:34:12.080068,16,7,30,51,True
2024-12-12 08:34:12.080068,9,14,25,46,True
2024-06-25 08:34:12.080068,8,4,30,45,True
2024-12-20 08:34:12.080068,31,14,30,76,False
2024-07-31 08:34:12.080068,8,3,25,41,True
2024-05-08 08:34:12.080068,23,8,35,62,True
2025-01-28 08:34:12.080068,39,14,35,83,False
2024-03-29 08:34:12.080068,39,12,30,71,False
2024-10-08 08:34:12.080068,26,6,25,57,False
2024-11-30 08:34:12.080068,29,6,35,58,True
2024-08-26 08:34:12.080068,13,7,35,35,True
2025-01-31 08:34:12.080068,12,10,25,42,True
2024-06-21 08:34:12.080068,28,6,35,54,True
2024-03-31 08:34:12.080068,18,13,30,41,True
2024-07-29 08:34:12.080068,20,7,30,52,True
2025-01-07 08:34:12.080068,23,7,35,66,True
2024-10-24 08:34:12.080068,6,14,30,48,True
2024-10-14 08:34:12.080068,10,4,30,56,True
2024-08-14 08:34:12.080068,23,6,25,43,True
2024-10-08 08:34:12.080068,12,13,30,58,True
2024-03-26 08:34:12.080068,36,4,35,79,False
2025-01-29 08:34:12.080068,24,15,35,71,True
2024-11-22 08:34:12.080068,14,5,35,47,True
2024-08-13 08:34:12.080068,21,3,35,69,True
2024-09-22 08:34:12.080068,37,10,30,85,False
2024-11-11 08:34:12.080068,12,7,30,50,True
2025-01-01 08:34:12.080068,20,5,35,47,True
2024-12-26 08:34:12.080068,37,12,35,62,False
2024-06-08 08:34:12.080068,34,14,25,83,False
2024-11-23 08:34:12.080068,30,12,25,77,False
2025-01-01 08:34:12.080068,26,3,35,72,True
2025-01-04 08:34:12.080068,17,7,30,43,True
2024-08-10 08:34:12.080068,16,3,30,42,True
2024-05-12 08:34:12.080068,31,10,35,72,True
2024-04-25 08:34:12.080068,15,11,25,37,True
2024-04-03 08:34:12.080068,11,11,30,47,True
2024-08-28 08:34:12.080068,16,14,35,44,True
2024-10-10 08:34:12.080068,28,10,30,51,True
2025-02-28 08:34:12.080068,23,8,25,51,True
2025-02-24 08:34:12.080068,13,14,25,33,True
2025-02-25 08:34:12.080068,22,9,35,61,True
2024-07-17 08:34:12.080068,14,12,35,44,True
2024-05-14 08:34:12.080068,35,10,30,58,False
2024-06-07 08:34:12.080068,39,14,35,77,False
2024-04-17 08:34:12.080068,8,5,30,56,True
2024-05-29 08:34:12.080068,28,5,25,49,False
2024-04-18 08:34:12.080068,24,9,30,51,True
2024-07-26 08:34:12.080068,27,10,30,56,True
2024-04-09 08:34:12.080068,23,5,30,59,True
2024-10-14 08:34:12.080068,25,5,35,70,True
2025-01-15 08:34:12.080068,14,5,25,40,True
2024-07-09 08:34:12.080068,6,3,35,36,True
2025-01-20 08:34:12.080068,6,10,25,26,True
2024-10-06 08:34:12.080068,13,13,35,39,True
2024-10-08 08:34:12.080068,31,11,25,60,False
2024-04-29 08:34:12.080068,26,7,25,66,False
2024-10-07 08:34:12.080068,23,3,30,57,True
2024-06-03 08:34:12.080068,28,9,30,76,True
2024-08-04 08:34:12.080068,32,4,30,73,False
2024-11-26 08:34:12.080068,30,3,35,52,True
2024-06-27 08:34:12.080068,27,14,35,73,True
2024-11-20 08:34:12.080068,6,11,35,48,True
2024-11-17 08:34:12.080068,37,10,35,57,False
2025-01-24 08:34:12.080068,7,11,25,32,True
2024-10-18 08:34:12.080068,31,10,25,54,False
2024-07-03 08:34:12.080068,35,9,25,62,False
2024-04-17 08:34:12.080068,33,3,25,61,False
2024-07-03 08:34:12.080068,7,14,30,45,True
2024-12-28 08:34:12.080068,17,12,25,52,True
2024-12-18 08:34:12.080068,28,10,30,68,True
2024-10-27 08:34:12.080068,38,15,30,75,False
2024-09-21 08:34:12.080068,21,3,25,66,True
2024-10-25 08:34:12.080068,18,10,25,49,True
2024-06-29 08:34:12.080068,7,5,25,29,True
2025-02-08 08:34:12.080068,17,11,30,48,True
2025-01-30 08:34:12.080068,15,15,30,43,True
2024-08-02 08:34:12.080068,29,15,35,52,True
2025-03-04 08:34:12.080068,38,11,25,86,False
2024-07-02 08:34:12.080068,26,7,25,74,False
2024-10-02 08:34:12.080068,23,10,25,48,True
2024-11-22 08:34:12.080068,15,6,25,51,True
2025-03-22 08:34:12.080068,23,4,25,66,True
2025-01-15 08:34:12.080068,25,7,35,68,True
2025-03-02 08:34:12.080068,15,7,30,45,True
2025-01-01 08:34:12.080068,28,8,25,54,False
2024-05-14 08:34:12.080068,32,8,25,71,False
2024-04-03 08:34:12.080068,22,3,30,70,True
2024-11-22 08:34:12.080068,13,3,35,60,True
2024-11-14 08:34:12.080068,18,7,35,58,True
2024-07-02 08:34:12.080068,25,11,25,51,False
2024-12-21 08:34:12.080068,39,6,35,78,False
2025-03-16 08:34:12.080068,23,10,30,69,True
2024-09-19 08:34:12.080068,19,11,25,44,True
2024-12-02 08:34:12.080068,25,12,35,54,True
2024-04-09 08:34:12.080068,28,14,25,74,False
2024-12-16 08:34:12.080068,38,5,25,67,False
2024-11-07 08:34:12.080068,31,4,25,60,False
2024-09-28 08:34:12.080068,11,14,30,52,True
2025-03-07 08:34:12.080068,31,10,30,65,False
2024-03-27 08:34:12.080068,38,3,35,65,False
2025-01-24 08:34:12.080068,5,6,25,41,True
2024-07-09 08:34:12.080068,39,13,25,78,False
2024-06-20 08:34:12.080068,25,15,35,72,True
2025-02-21 08:34:12.080068,5,12,25,44,True
2024-10-20 08:34:12.080068,10,13,25,58,True
2025-02-08 08:34:12.080068,6,8,35,34,True
2024-08-12 08:34:12.080068,23,12,35,63,True
2024-11-20 08:34:12.080068,15,14,25,48,True
2024-07-16 08:34:12.080068,32,13,30,60,False
2024-05-29 08:34:12.080068,23,7,30,43,True
2025-01-05 08:34:12.080068,13,8,30,55,True
2024-07-03 08:34:12.080068,37,10,25,65,False
2024-12-09 08:34:12.080068,21,10,25,69,True
2025-03-24 08:34:12.080068,17,5,25,50,True
2024-11-17 08:34:12.080068,14,9,25,43,True
2025-02-12 08:34:12.080068,15,7,30,38,True
2024-06-22 08:34:12.080068,20,7,25,46,True
2024-12-29 08:34:12.080068,12,6,30,59,True
2024-11-27 08:34:12.080068,37,8,30,80,False
2024-07-28 08:34:12.080068,36,7,35,79,False
2025-01-16 08:34:12.080068,27,7,35,70,True
2025-02-21 08:34:12.080068,17,14,25,57,True
2024-05-12 08:34:12.080068,7,13,25,34,True
2024-07-03 08:34:12.080068,6,9,30,54,True
2024-04-23 08:34:12.080068,39,9,35,76,False
2025-03-06 08:34:12.080068,29,9,35,56,True
2025-02-22 08:34:12.080068,24,12,35,50,True
2024-03-24 08:34:12.080068,36,3,30,83,False
2024-06-12 08:34:12.080068,33,11,25,62,False
2024-12-23 08:34:12.080068,38,6,35,58,False
2025-03-06 08:34:12.080068,27,3,30,71,True
